date,open,high,low,close,volume,average,barCount
2025-03-31,3376.3,3376.3,3376.3,3376.3,0.0,3376.3,0
2025-04-01,3372.3,3372.3,3372.3,3372.3,0.0,3372.3,0
2025-04-02,3395.1,3395.1,3395.1,3395.1,0.0,3395.1,0
2025-04-03,3348.6,3348.6,3348.6,3348.6,0.0,3348.6,0
2025-04-04,3256.9,3256.9,3256.9,3256.9,0.0,3256.9,0
2025-04-07,3195.5,3195.5,3195.5,3195.5,0.0,3195.5,0
2025-04-08,3214.4,3214.4,3214.4,3214.4,0.0,3214.4,0
2025-04-09,3309.3,3309.3,3309.3,3309.3,0.0,3309.3,0
2025-04-10,3407.6,3407.6,3407.6,3407.6,0.0,3407.6,0
2025-04-11,3482.7,3482.7,3482.7,3482.7,0.0,3482.7,0
2025-04-14,3464.5,3464.5,3464.5,3464.5,0.0,3464.5,0
2025-04-15,3478.7,3478.7,3478.7,3478.7,0.0,3478.7,0
2025-04-16,3589.4,3589.4,3589.4,3589.4,0.0,3589.4,0
2025-04-17,3570.9,3570.9,3570.9,3570.9,0.0,3570.9,0
2025-04-21,3671.1,3671.1,3671.1,3671.1,0.0,3671.1,0
2025-04-22,3669.0,3669.0,3669.0,3669.0,0.0,3669.0,0
2025-04-23,3542.1,3542.1,3542.1,3542.1,0.0,3542.1,0
2025-04-24,3598.8,3598.8,3598.8,3598.8,0.0,3598.8,0
2025-04-25,3547.6,3547.6,3547.6,3547.6,0.0,3547.6,0
2025-04-28,3597.6,3597.6,3597.6,3597.6,0.0,3597.6,0
2025-04-29,3581.8,3581.8,3581.8,3581.8,0.0,3581.8,0
2025-04-30,3564.3,3564.3,3564.3,3564.3,0.0,3564.3,0
2025-05-01,3467.2,3467.2,3467.2,3467.2,0.0,3467.2,0
2025-05-02,3489.0,3489.0,3489.0,3489.0,0.0,3489.0,0
2025-05-05,3570.3,3570.3,3570.3,3570.3,0.0,3570.3,0
2025-05-06,3674.2,3674.2,3674.2,3674.2,0.0,3674.2,0
2025-05-07,3643.8,3643.8,3643.8,3643.8,0.0,3643.8,0
2025-05-08,3557.6,3557.6,3557.6,3557.6,0.0,3557.6,0
2025-05-09,3595.6,3595.6,3595.6,3595.6,0.0,3595.6,0
2025-05-12,3479.9,3479.9,3479.9,3479.9,0.0,3479.9,0
2025-05-13,3501.1,3501.1,3501.1,3501.1,0.0,3501.1,0
2025-05-14,3439.2,3439.2,3439.2,3439.2,0.0,3439.2,0
2025-05-15,3476.1,3476.1,3476.1,3476.1,0.0,3476.1,0
2025-05-16,3434.9,3434.9,3434.9,3434.9,0.0,3434.9,0
2025-05-19,3483.6,3483.6,3483.6,3483.6,0.0,3483.6,0
2025-05-20,3533.8,3533.8,3533.8,3533.8,0.0,3533.8,0
2025-05-21,3565.4,3565.4,3565.4,3565.4,0.0,3565.4,0
2025-05-22,3547.4,3547.4,3547.4,3547.4,0.0,3547.4,0
2025-05-23,3620.8,3620.8,3620.8,3620.8,0.0,3620.8,0
2025-05-27,3556.9,3556.9,3556.9,3556.9,0.0,3556.9,0
2025-05-28,3549.5,3549.5,3549.5,3549.5,0.0,3549.5,0
2025-05-29,3567.6,3567.6,3567.6,3567.6,0.0,3567.6,0
2025-05-30,3538.4,3538.4,3538.4,3538.4,0.0,3538.4,0
2025-06-02,3622.4,3622.4,3622.4,3622.4,0.0,3622.4,0
2025-06-03,3604.9,3604.9,3604.9,3604.9,0.0,3604.9,0
2025-06-04,3626.3,3626.3,3626.3,3626.3,0.0,3626.3,0
2025-06-05,3599.9,3599.9,3599.9,3599.9,0.0,3599.9,0
2025-06-06,3571.6,3571.6,3571.6,3571.6,0.0,3571.6,0
2025-06-09,3579.4,3579.4,3579.4,3579.4,0.0,3579.4,0
2025-06-10,3567.9,3567.9,3567.9,3567.9,0.0,3567.9,0
2025-06-11,3567.4,3567.4,3567.4,3567.4,0.0,3567.4,0
2025-06-12,3623.2,3623.2,3623.2,3623.2,0.0,3623.2,0
2025-06-13,3675.8,3675.8,3675.8,3675.8,0.0,3675.8,0
2025-06-16,3639.2,3639.2,3639.2,3639.2,0.0,3639.2,0
2025-06-17,3630.0,3630.0,3630.0,3630.0,0.0,3630.0,0
2025-06-18,3630.0,3630.0,3630.0,3630.0,0.0,3630.0,0
2025-06-20,3607.8,3607.8,3607.8,3607.8,0.0,3607.8,0
2025-06-23,3616.4,3616.4,3616.4,3616.4,0.0,3616.4,0
2025-06-24,3554.9,3554.9,3554.9,3554.9,0.0,3554.9,0
2025-06-25,3563.7,3563.7,3563.7,3563.7,0.0,3563.7,0
2025-06-26,3568.3,3568.3,3568.3,3568.3,0.0,3568.3,0
